时间	桩号	地点	车速（km/h）	车牌
time	station	location	m_fSpeed	m_strCarNum
2021/4/25 15:37	K56+400	青龙立交	5331	蓝渝A5136R
2021/4/25 15:37	K56+400	青龙立交	4979	NO
2021/4/25 15:37	K56+400	青龙立交	4083	蓝渝ACG672
2021/4/25 15:37	K56+400	青龙立交	4858	蓝渝F9T818
2021/4/25 15:37	K56+400	青龙立交	4551	蓝渝FHL138
2021/4/25 15:39	K56+400	青龙立交	4323	蓝辽FV6887
2021/4/25 15:37	K56+400	青龙立交	4443	蓝渝F7D880
2021/4/25 15:38	K56+400	青龙立交	5253	蓝渝FEE332
2021/4/25 15:40	K56+400	青龙立交	4963	蓝渝F9F527
2021/4/25 15:38	K56+400	青龙立交	3564	蓝渝F21R79
2021/4/25 15:40	K56+400	青龙立交	3422	蓝渝FBA780
2021/4/25 15:40	K56+400	青龙立交	4821	蓝渝DMJ855
2021/4/25 15:40	K56+400	青龙立交	4662	蓝渝FFF658
2021/4/25 15:38	K56+400	青龙立交	4711	蓝渝FV6222
2021/4/25 15:40	K56+400	青龙立交	4845	蓝渝DDJ883
2021/4/25 15:40	K56+400	青龙立交	2354	黄渝DF9616
2021/4/25 15:39	K56+400	青龙立交	5076	蓝渝F3G607
2021/4/25 15:40	K56+400	青龙立交	2949	黄渝D32518
2021/4/25 15:40	K56+400	青龙立交	4835	蓝渝FC8789
2021/4/25 15:41	K56+400	青龙立交	4821	蓝渝F087H6
2021/4/25 15:39	K56+400	青龙立交	4697	蓝渝AW592Y
2021/4/25 15:41	K56+400	青龙立交	4147	蓝渝AH223D
2021/4/25 15:41	K56+400	青龙立交	4529	蓝渝A0552M
2021/4/25 15:39	K56+400	青龙立交	4387	蓝渝HCQ066
2021/4/25 15:39	K56+400	青龙立交	3918	蓝渝AL578K
2021/4/25 15:41	K56+400	青龙立交	2663	黄渝F18292
2021/4/25 15:39	K56+400	青龙立交	4601	蓝渝AG18T3
2021/4/25 15:39	K56+400	青龙立交	4541	蓝渝AG18T3
2021/4/25 15:39	K56+400	青龙立交	4301	黄渝D99395
2021/4/25 15:41	K56+400	青龙立交	4539	蓝渝FY9761
2021/4/25 15:41	K56+400	青龙立交	4719	蓝渝A85MB0
2021/4/25 15:41	K56+400	青龙立交	4273	蓝渝A592PV
2021/4/25 15:41	K56+400	青龙立交	4682	蓝渝FEM707
2021/4/25 15:39	K56+400	青龙立交	4654	蓝渝AX983M
2021/4/25 15:41	K56+400	青龙立交	4879	蓝渝A073QB
2021/4/25 15:40	K56+400	青龙立交	3267	黄渝A17809D
2021/4/25 15:41	K56+400	青龙立交	3580	蓝渝AZ866Y
2021/4/25 15:42	K56+400	青龙立交	4662	蓝渝AR21W9
2021/4/25 15:40	K56+400	青龙立交	3517	黄渝D32592
2021/4/25 15:42	K56+400	青龙立交	5209	蓝渝FMT016
2021/4/25 15:42	K56+400	青龙立交	4877	蓝渝F00Y67
2021/4/25 15:40	K56+400	青龙立交	3984	蓝渝D44536
2021/4/25 15:40	K56+400	青龙立交	5223	蓝渝DDP407
2021/4/25 15:40	K56+400	青龙立交	3107	蓝渝D09G17
2021/4/25 15:40	K56+400	青龙立交	4846	蓝渝F10B26
2021/4/25 15:40	K56+400	青龙立交	4605	蓝渝F6F085
2021/4/25 15:42	K56+400	青龙立交	5159	蓝渝F7A120
2021/4/25 15:40	K56+400	青龙立交	5188	蓝渝F96K71
2021/4/25 15:42	K56+400	青龙立交	4762	蓝渝FJA525
2021/4/25 15:40	K56+400	青龙立交	5982	蓝渝F66F00
2021/4/25 15:40	K56+400	青龙立交	5058	蓝渝F023R5
2021/4/25 15:42	K56+400	青龙立交	4787	蓝晋LUW977
2021/4/25 15:42	K56+400	青龙立交	5048	蓝渝AZ022B
2021/4/25 15:40	K56+400	青龙立交	4533	蓝渝FEG255
2021/4/25 15:40	K56+400	青龙立交	3980	蓝渝F273H6
2021/4/25 15:42	K56+400	青龙立交	4978	蓝渝F9U300
2021/4/25 15:40	K56+400	青龙立交	4411	蓝渝HDG288
2021/4/25 15:40	K56+400	青龙立交	2180	NO
2021/4/25 15:43	K56+400	青龙立交	5616	蓝渝AQ8D00
2021/4/25 15:41	K56+400	青龙立交	4934	蓝渝A53695
2021/4/25 15:43	K56+400	青龙立交	4954	蓝渝A660T6
2021/4/25 15:41	K56+400	青龙立交	5005	蓝渝ALB574
2021/4/25 15:43	K56+400	青龙立交	4419	蓝渝A93HH7
2021/4/25 15:41	K56+400	青龙立交	5146	蓝渝D378R9
2021/4/25 15:41	K56+400	青龙立交	4988	蓝渝FGX262
2021/4/25 15:41	K56+400	青龙立交	4896	蓝浙C01M16
2021/4/25 15:41	K56+400	青龙立交	4739	蓝渝DNX980
2021/4/25 15:43	K56+400	青龙立交	4396	蓝渝FFW560
2021/4/25 15:43	K56+400	青龙立交	2378	蓝渝AE3D00
2021/4/25 15:41	K56+400	青龙立交	4846	蓝渝F756E6
2021/4/25 15:43	K56+400	青龙立交	4284	蓝渝D898Q1
2021/4/25 15:42	K56+400	青龙立交	4978	蓝沪C706J3
2021/4/25 15:44	K56+400	青龙立交	4470	蓝渝AV27B0
2021/4/25 15:42	K56+400	青龙立交	4613	蓝渝DEK408
2021/4/25 15:42	K56+400	青龙立交	3842	蓝渝AA1Y99
2021/4/25 15:44	K56+400	青龙立交	3814	蓝苏AS1958
2021/4/25 15:42	K56+400	青龙立交	4048	蓝渝FAZ879
2021/4/25 15:44	K56+400	青龙立交	5505	蓝渝F99Z77
2021/4/25 15:42	K56+400	青龙立交	4547	蓝渝DG8897
2021/4/25 15:42	K56+400	青龙立交	5175	蓝渝A7871E
2021/4/25 15:44	K56+400	青龙立交	5437	蓝渝FMH082
2021/4/25 15:44	K56+400	青龙立交	5350	蓝渝DNH717
2021/4/25 15:44	K56+400	青龙立交	4557	蓝渝F0W652
2021/4/25 15:44	K56+400	青龙立交	3243	黄渝A16288D
2021/4/25 15:43	K56+400	青龙立交	4844	蓝渝AM3L78
2021/4/25 15:45	K56+400	青龙立交	4867	蓝渝D796H2
2021/4/25 15:45	K56+400	青龙立交	4671	蓝渝F81V29
2021/4/25 15:45	K56+400	青龙立交	4216	NO
2021/4/25 15:43	K56+400	青龙立交	3777	绿渝ADD9559
2021/4/25 15:43	K56+400	青龙立交	5119	蓝渝F66333
2021/4/25 15:45	K56+400	青龙立交	3593	蓝渝AT17L1
2021/4/25 15:45	K56+400	青龙立交	4584	蓝渝AVR593
2021/4/25 15:43	K56+400	青龙立交	4805	蓝渝F1W186
2021/4/25 15:45	K56+400	青龙立交	3871	绿渝ADA5898
2021/4/25 15:45	K56+400	青龙立交	4034	蓝渝A7FA86
2021/4/25 15:45	K56+400	青龙立交	3911	蓝渝F99F62
2021/4/25 15:43	K56+400	青龙立交	4939	蓝渝F1U616
2021/4/25 15:43	K56+400	青龙立交	4317	蓝渝A735YA
2021/4/25 15:44	K56+400	青龙立交	4106	蓝渝A222MA
2021/4/25 15:44	K56+400	青龙立交	4510	蓝渝FPC288
2021/4/25 15:44	K56+400	青龙立交	4922	蓝渝DCG725
2021/4/25 15:44	K56+400	青龙立交	3648	蓝渝FC0988
2021/4/25 15:44	K56+400	青龙立交	4143	蓝渝FC0988
2021/4/25 15:44	K56+400	青龙立交	4366	蓝渝DJH652
2021/4/25 15:44	K56+400	青龙立交	4094	蓝渝FX6729
2021/4/25 15:44	K56+400	青龙立交	4383	蓝渝FX6729
2021/4/25 15:44	K56+400	青龙立交	4083	蓝渝A9GD70
2021/4/25 15:44	K56+400	青龙立交	3542	蓝渝F5C818
2021/4/25 15:46	K56+400	青龙立交	2723	蓝渝AU37W9
2021/4/25 15:44	K56+400	青龙立交	4648	蓝渝A6A02T
2021/4/25 15:46	K56+400	青龙立交	4176	蓝渝FN9616
2021/4/25 15:44	K56+400	青龙立交	4431	绿渝AF73796
2021/4/25 15:46	K56+400	青龙立交	4561	蓝渝F2W692
2021/4/25 15:46	K56+400	青龙立交	4789	蓝渝FC1399
2021/4/25 15:46	K56+400	青龙立交	4253	蓝渝A132HP
2021/4/25 15:46	K56+400	青龙立交	3773	蓝渝FE9391
2021/4/25 15:46	K56+400	青龙立交	2418	蓝渝DH0276
2021/4/25 15:46	K56+400	青龙立交	4042	蓝渝F7W909
2021/4/25 15:46	K56+400	青龙立交	4371	NO
2021/4/25 15:45	K56+400	青龙立交	5098	NO
2021/4/25 15:45	K56+400	青龙立交	5594	蓝渝AD767D
2021/4/25 15:47	K56+400	青龙立交	5250	蓝渝F93A30
2021/4/25 15:45	K56+400	青龙立交	4098	蓝渝F82A05
2021/4/25 15:47	K56+400	青龙立交	4439	蓝渝BSD271
2021/4/25 15:47	K56+400	青龙立交	2196	蓝渝A62JC2
2021/4/25 15:47	K56+400	青龙立交	4204	蓝渝A00QE6
2021/4/25 15:47	K56+400	青龙立交	4266	NO
2021/4/25 15:45	K56+400	青龙立交	4131	蓝渝D308Q5
2021/4/25 15:47	K56+400	青龙立交	4043	蓝渝F31N27
2021/4/25 15:47	K56+400	青龙立交	5017	蓝渝FFX206
2021/4/25 15:45	K56+400	青龙立交	5484	白渝FA600警
2021/4/25 15:47	K56+400	青龙立交	4756	蓝渝F6D238
2021/4/25 15:46	K56+400	青龙立交	5446	蓝渝A9N7U9
2021/4/25 15:46	K56+400	青龙立交	5006	蓝渝A9N7U9
2021/4/25 15:46	K56+400	青龙立交	3930	蓝渝F3E295
2021/4/25 15:46	K56+400	青龙立交	5060	蓝渝F7T313
2021/4/25 15:46	K56+400	青龙立交	5286	蓝渝AL211A
2021/4/25 15:46	K56+400	青龙立交	4620	蓝渝F11J83
2021/4/25 15:46	K56+400	青龙立交	3890	蓝渝DMP773
2021/4/25 15:48	K56+400	青龙立交	4021	蓝渝AK78R6
2021/4/25 15:48	K56+400	青龙立交	4518	蓝渝DBA994
2021/4/25 15:48	K56+400	青龙立交	4688	蓝渝AZ588W
2021/4/25 15:46	K56+400	青龙立交	5114	蓝渝F8W078
2021/4/25 15:48	K56+400	青龙立交	4498	蓝渝A1KW01
2021/4/25 15:47	K56+400	青龙立交	4809	绿渝ADF5998
2021/4/25 15:48	K56+400	青龙立交	4547	蓝渝F3G519
2021/4/25 15:47	K56+400	青龙立交	3928	蓝渝AU1V57
2021/4/25 15:47	K56+400	青龙立交	4614	蓝渝AW337U
2021/4/25 15:47	K56+400	青龙立交	4643	蓝渝F89F56
2021/4/25 15:47	K56+400	青龙立交	4454	蓝渝A915XR
2021/4/25 15:49	K56+400	青龙立交	3230	蓝渝A837VL
2021/4/25 15:49	K56+400	青龙立交	3298	蓝渝FMA089
2021/4/25 15:49	K56+400	青龙立交	4034	NO
2021/4/25 15:47	K56+400	青龙立交	5003	蓝渝F31S17
2021/4/25 15:47	K56+400	青龙立交	3160	蓝渝D92N76
2021/4/25 15:49	K56+400	青龙立交	4381	蓝渝F19K68
2021/4/25 15:47	K56+400	青龙立交	6368	白渝F2825警
2021/4/25 15:47	K56+400	青龙立交	4215	黄渝D51371
2021/4/25 15:49	K56+400	青龙立交	4222	蓝渝AT1229
2021/4/25 15:47	K56+400	青龙立交	4777	蓝渝F87K89
2021/4/25 15:47	K56+400	青龙立交	5339	蓝渝FF6595
2021/4/25 15:47	K56+400	青龙立交	4445	蓝渝FBH525
2021/4/25 15:49	K56+400	青龙立交	4752	蓝川A59N67
2021/4/25 15:47	K56+400	青龙立交	3883	蓝渝F6W155
2021/4/25 15:49	K56+400	青龙立交	3728	蓝渝DKS317
2021/4/25 15:49	K56+400	青龙立交	3785	蓝渝GCP299
2021/4/25 15:49	K56+400	青龙立交	3845	蓝渝F1G262
2021/4/25 15:50	K56+400	青龙立交	4279	蓝渝FV6856
2021/4/25 15:50	K56+400	青龙立交	2126	蓝渝AH1B69
2021/4/25 15:50	K56+400	青龙立交	4202	蓝渝F3G251
2021/4/25 15:50	K56+400	青龙立交	4142	蓝渝F17K09
2021/4/25 15:48	K56+400	青龙立交	4439	蓝渝A2FS17
2021/4/25 15:48	K56+400	青龙立交	5698	NO
2021/4/25 15:50	K56+400	青龙立交	5043	蓝渝F6E979
2021/4/25 15:48	K56+400	青龙立交	4277	蓝渝HCU399
2021/4/25 15:50	K56+400	青龙立交	4757	蓝渝A186VW
2021/4/25 15:48	K56+400	青龙立交	4070	蓝渝DMP715
2021/4/25 15:48	K56+400	青龙立交	5670	蓝渝A0NC53
2021/4/25 15:49	K56+400	青龙立交	4908	蓝渝DHR385
2021/4/25 15:49	K56+400	青龙立交	5396	绿渝ADA3539
2021/4/25 15:51	K56+400	青龙立交	5125	蓝渝F3W395
2021/4/25 15:49	K56+400	青龙立交	5353	蓝渝DS2771
2021/4/25 15:49	K56+400	青龙立交	4641	蓝渝DDJ090
2021/4/25 15:49	K56+400	青龙立交	3673	蓝渝A5U836
2021/4/25 15:51	K56+400	青龙立交	4317	蓝渝AC765T
2021/4/25 15:51	K56+400	青龙立交	4462	蓝渝A3715U
2021/4/25 15:51	K56+400	青龙立交	4865	蓝渝AKW538
2021/4/25 15:51	K56+400	青龙立交	1924	蓝渝A5CG35
2021/4/25 15:49	K56+400	青龙立交	4347	蓝琼ANS306
2021/4/25 15:51	K56+400	青龙立交	4500	蓝渝A6WW10
2021/4/25 15:51	K56+400	青龙立交	3956	NO
2021/4/25 15:51	K56+400	青龙立交	4383	蓝渝DBD776
2021/4/25 15:51	K56+400	青龙立交	4684	蓝渝FE9997
2021/4/25 15:51	K56+400	青龙立交	4559	蓝渝FAB678
2021/4/25 15:49	K56+400	青龙立交	4733	蓝渝FV6177
2021/4/25 15:51	K56+400	青龙立交	4387	蓝渝AU23C2
2021/4/25 15:49	K56+400	青龙立交	4721	蓝渝FL7989
2021/4/25 15:51	K56+400	青龙立交	4534	蓝渝AV03G8
2021/4/25 15:51	K56+400	青龙立交	2962	蓝渝AW3S38
2021/4/25 15:49	K56+400	青龙立交	4584	蓝渝AZ939Y
2021/4/25 15:51	K56+400	青龙立交	4632	蓝川A59G47
2021/4/25 15:51	K56+400	青龙立交	3783	蓝渝AKR931
2021/4/25 15:51	K56+400	青龙立交	3954	蓝渝A45T59
2021/4/25 15:51	K56+400	青龙立交	4858	蓝渝F58X39
2021/4/25 15:50	K56+400	青龙立交	6084	蓝渝FLY688
2021/4/25 15:50	K56+400	青龙立交	4903	蓝渝FCP101
2021/4/25 15:50	K56+400	青龙立交	4231	蓝渝FCP101
2021/4/25 15:50	K56+400	青龙立交	5476	蓝粤B1E413
2021/4/25 15:52	K56+400	青龙立交	3726	黄渝A05136F
2021/4/25 15:50	K56+400	青龙立交	4216	蓝渝F16K68
2021/4/25 15:52	K56+400	青龙立交	4302	蓝渝F73A32
2021/4/25 15:52	K56+400	青龙立交	4362	蓝渝AW39E0
2021/4/25 15:52	K56+400	青龙立交	4286	蓝渝FE9692
2021/4/25 15:50	K56+400	青龙立交	4406	蓝渝ARA003
2021/4/25 15:50	K56+400	青龙立交	3952	蓝渝A82NP6
2021/4/25 15:50	K56+400	青龙立交	5161	白渝F2546警
2021/4/25 15:51	K56+400	青龙立交	4889	蓝渝FLG851
2021/4/25 15:52	K56+400	青龙立交	4371	蓝渝FFW926
2021/4/25 15:51	K56+400	青龙立交	5837	蓝渝FLH303
2021/4/25 15:51	K56+400	青龙立交	4609	蓝渝FKR211
2021/4/25 15:53	K56+400	青龙立交	4078	蓝渝F71F02
2021/4/25 15:51	K56+400	青龙立交	4867	蓝渝FC7228
2021/4/25 15:51	K56+400	青龙立交	4998	蓝渝F103K6
2021/4/25 15:51	K56+400	青龙立交	5089	蓝渝DAR287
2021/4/25 15:53	K56+400	青龙立交	3807	蓝渝A527JQ
2021/4/25 15:53	K56+400	青龙立交	4760	蓝渝AU916Q
2021/4/25 15:53	K56+400	青龙立交	4308	蓝渝F8E972
2021/4/25 15:53	K56+400	青龙立交	4324	蓝渝FFC897
2021/4/25 15:51	K56+400	青龙立交	4695	蓝渝AZ5R91
2021/4/25 15:51	K56+400	青龙立交	5064	蓝渝AZ5R91
2021/4/25 15:53	K56+400	青龙立交	4286	蓝渝AG713J
2021/4/25 15:53	K56+400	青龙立交	4524	蓝渝F88U38
2021/4/25 15:51	K56+400	青龙立交	4624	蓝渝AX8Q33
2021/4/25 15:53	K56+400	青龙立交	4737	蓝渝F7W895
2021/4/25 15:52	K56+400	青龙立交	4835	蓝渝FDD781
2021/4/25 15:53	K56+400	青龙立交	4011	蓝渝AE88C6
2021/4/25 15:54	K56+400	青龙立交	3386	黄渝A05532D
2021/4/25 15:52	K56+400	青龙立交	4707	蓝渝A660T6
2021/4/25 15:52	K56+400	青龙立交	4744	蓝渝FDF699
2021/4/25 15:54	K56+400	青龙立交	2805	蓝渝D583W7
2021/4/25 15:54	K56+400	青龙立交	4136	蓝渝FLC676
2021/4/25 15:52	K56+400	青龙立交	4304	蓝渝F832A9
2021/4/25 15:52	K56+400	青龙立交	4968	蓝渝D19R69
2021/4/25 15:52	K56+400	青龙立交	3970	黄渝D04013
2021/4/25 15:54	K56+400	青龙立交	4046	蓝渝FE9795
2021/4/25 15:54	K56+400	青龙立交	4762	蓝渝A5LP00
2021/4/25 15:52	K56+400	青龙立交	4563	蓝川A204MX
2021/4/25 15:54	K56+400	青龙立交	4388	蓝渝F735G9
2021/4/25 15:52	K56+400	青龙立交	3912	蓝渝AP7F05
2021/4/25 15:54	K56+400	青龙立交	3798	NO
2021/4/25 15:52	K56+400	青龙立交	4091	蓝渝FEF155
2021/4/25 15:52	K56+400	青龙立交	4241	蓝渝A585VR
2021/4/25 15:54	K56+400	青龙立交	2933	蓝渝AZ13V8
2021/4/25 15:54	K56+400	青龙立交	2554	蓝渝FCF365
2021/4/25 15:53	K56+400	青龙立交	4549	蓝渝FMB521
2021/4/25 15:53	K56+400	青龙立交	4658	蓝渝A867UV
2021/4/25 15:53	K56+400	青龙立交	5125	蓝渝A45T69
2021/4/25 15:55	K56+400	青龙立交	4953	蓝渝FD3281
2021/4/25 15:53	K56+400	青龙立交	4447	蓝渝A5T413
2021/4/25 15:53	K56+400	青龙立交	4816	蓝渝AT1104
2021/4/25 15:55	K56+400	青龙立交	4169	蓝渝FPH212
2021/4/25 15:53	K56+400	青龙立交	4854	蓝渝FDT516
2021/4/25 15:53	K56+400	青龙立交	4391	蓝渝F837M8
2021/4/25 15:55	K56+400	青龙立交	4425	蓝渝AL536C
2021/4/25 15:55	K56+400	青龙立交	5204	蓝渝F36C28
2021/4/25 15:55	K56+400	青龙立交	4155	蓝渝A533XR
2021/4/25 15:53	K56+400	青龙立交	4611	蓝渝F96X26
2021/4/25 15:53	K56+400	青龙立交	4635	蓝渝F11K79
2021/4/25 15:53	K56+400	青龙立交	5414	蓝渝F11K79
2021/4/25 15:53	K56+400	青龙立交	4388	蓝渝AU558Y
2021/4/25 15:53	K56+400	青龙立交	4545	蓝渝FE9788
2021/4/25 15:55	K56+400	青龙立交	4732	蓝渝DX1579
2021/4/25 15:55	K56+400	青龙立交	3275	蓝渝A3WT96
2021/4/25 15:56	K56+400	青龙立交	4735	蓝渝AD5S53
2021/4/25 15:54	K56+400	青龙立交	4654	蓝渝FC8789
2021/4/25 15:54	K56+400	青龙立交	4641	蓝渝FFW560
2021/4/25 15:54	K56+400	青龙立交	5067	蓝渝FFW560
2021/4/25 15:56	K56+400	青龙立交	3362	蓝渝DLD865
2021/4/25 15:54	K56+400	青龙立交	5635	蓝渝F56S87
2021/4/25 15:54	K56+400	青龙立交	3964	蓝渝FBR603
2021/4/25 15:54	K56+400	青龙立交	5228	蓝渝FX2692
2021/4/25 15:56	K56+400	青龙立交	4311	蓝渝AK1T21
2021/4/25 15:56	K56+400	青龙立交	4448	蓝渝AD9U99
2021/4/25 15:54	K56+400	青龙立交	3447	蓝渝FRG929
2021/4/25 15:56	K56+400	青龙立交	4589	NO
2021/4/25 15:56	K56+400	青龙立交	4266	蓝渝F07Z16
2021/4/25 15:56	K56+400	青龙立交	3715	蓝渝AB6D28
2021/4/25 15:56	K56+400	青龙立交	4176	蓝渝AP142M
2021/4/25 15:56	K56+400	青龙立交	4398	蓝渝F01V59
2021/4/25 15:55	K56+400	青龙立交	3856	蓝渝F509F0
2021/4/25 15:55	K56+400	青龙立交	4658	蓝渝DKM373
2021/4/25 15:57	K56+400	青龙立交	4062	蓝渝F273E6
2021/4/25 15:55	K56+400	青龙立交	4128	蓝渝AW52N9
2021/4/25 15:55	K56+400	青龙立交	4343	黄渝F01886
2021/4/25 15:55	K56+400	青龙立交	4433	蓝渝A05XE2
2021/4/25 15:55	K56+400	青龙立交	3837	黄渝A08353D
2021/4/25 15:57	K56+400	青龙立交	4207	蓝渝A9F6H6
2021/4/25 15:55	K56+400	青龙立交	5172	蓝渝A19265
2021/4/25 15:56	K56+400	青龙立交	5026	蓝渝FGM077
2021/4/25 15:56	K56+400	青龙立交	5237	蓝渝F79C87
2021/4/25 15:58	K56+400	青龙立交	5263	蓝渝F689N6
2021/4/25 15:56	K56+400	青龙立交	4437	蓝渝F966N5
2021/4/25 15:56	K56+400	青龙立交	3066	黄渝A09809F
2021/4/25 15:58	K56+400	青龙立交	4814	蓝渝F7L659
2021/4/25 15:58	K56+400	青龙立交	4715	蓝渝F3G532
2021/4/25 15:58	K56+400	青龙立交	5161	蓝渝FJR282
2021/4/25 15:56	K56+400	青龙立交	3952	蓝渝F8T819
2021/4/25 15:56	K56+400	青龙立交	4715	蓝渝FPX777
2021/4/25 15:58	K56+400	青龙立交	4425	蓝渝ALB574
2021/4/25 15:56	K56+400	青龙立交	5048	蓝渝FDC912
2021/4/25 15:58	K56+400	青龙立交	4882	蓝渝F166L9
2021/4/25 15:56	K56+400	青龙立交	4908	蓝渝F55A32
2021/4/25 15:58	K56+400	青龙立交	4410	蓝渝FBZ512
2021/4/25 15:56	K56+400	青龙立交	4748	蓝渝A66AC3
2021/4/25 15:58	K56+400	青龙立交	4674	蓝豫UC0189
2021/4/25 15:56	K56+400	青龙立交	4490	蓝渝DLR931
2021/4/25 15:58	K56+400	青龙立交	3961	蓝渝AE67K3
2021/4/25 15:56	K56+400	青龙立交	5303	蓝赣G325A2
2021/4/25 15:56	K56+400	青龙立交	5121	蓝赣G325A2
2021/4/25 15:56	K56+400	青龙立交	4605	蓝渝A5896V
2021/4/25 15:56	K56+400	青龙立交	3221	黄渝D46070
2021/4/25 15:57	K56+400	青龙立交	4739	白渝F2783警
2021/4/25 15:57	K56+400	青龙立交	4222	蓝渝AN8M70
2021/4/25 15:57	K56+400	青龙立交	4081	蓝渝F3G653
2021/4/25 15:57	K56+400	青龙立交	4628	蓝川XF277T
2021/4/25 15:57	K56+400	青龙立交	4618	蓝渝ANY557
2021/4/25 15:57	K56+400	青龙立交	5146	蓝渝A8T249
2021/4/25 15:57	K56+400	青龙立交	4250	蓝渝F67X67
2021/4/25 15:57	K56+400	青龙立交	4394	绿冀AF09212
2021/4/25 15:57	K56+400	青龙立交	4128	蓝渝F357H3
2021/4/25 15:57	K56+400	青龙立交	4283	蓝渝AQ2X19
2021/4/25 15:57	K56+400	青龙立交	4060	蓝渝F82A85
2021/4/25 15:57	K56+400	青龙立交	4106	蓝渝A375TW
2021/4/25 15:57	K56+400	青龙立交	4696	蓝渝DBU967
2021/4/25 15:59	K56+400	青龙立交	4616	蓝渝A89QR9
2021/4/25 15:59	K56+400	青龙立交	4650	蓝渝F955H5
2021/4/25 15:57	K56+400	青龙立交	5705	蓝渝DAD177
2021/4/25 15:57	K56+400	青龙立交	4480	蓝渝A863T9
2021/4/25 15:59	K56+400	青龙立交	4221	NO
2021/4/25 15:59	K56+400	青龙立交	2793	黄渝D81913
2021/4/25 15:57	K56+400	青龙立交	4823	蓝渝AT5V59
2021/4/25 15:59	K56+400	青龙立交	3962	蓝渝FAA749
2021/4/25 15:59	K56+400	青龙立交	3014	蓝浙AZX137
2021/4/25 15:57	K56+400	青龙立交	4910	蓝渝A8NM58
2021/4/25 15:57	K56+400	青龙立交	4551	蓝渝AT0996
2021/4/25 15:58	K56+400	青龙立交	5264	蓝渝DX1868
2021/4/25 15:59	K56+400	青龙立交	4476	NO
2021/4/25 15:58	K56+400	青龙立交	4412	蓝渝DK9623
2021/4/25 15:58	K56+400	青龙立交	4871	蓝渝FAB399
2021/4/25 16:00	K56+400	青龙立交	4171	NO
2021/4/25 16:00	K56+400	青龙立交	4402	蓝渝CM2083
2021/4/25 15:58	K56+400	青龙立交	5004	蓝渝F76A67
2021/4/25 15:58	K56+400	青龙立交	5878	蓝渝F99Z77
2021/4/25 15:58	K56+400	青龙立交	4512	蓝渝F550M0
2021/4/25 16:00	K56+400	青龙立交	4537	蓝渝F80A50
2021/4/25 15:58	K56+400	青龙立交	5089	蓝渝A2FG11
2021/4/25 15:58	K56+400	青龙立交	4353	NO
2021/4/25 15:58	K56+400	青龙立交	4726	蓝渝F0E116
2021/4/25 16:00	K56+400	青龙立交	4051	蓝渝A5TZ39
2021/4/25 16:00	K56+400	青龙立交	4119	蓝渝FC8630
2021/4/25 15:59	K56+400	青龙立交	4912	蓝渝FX6119
2021/4/25 15:59	K56+400	青龙立交	5010	蓝渝FDG458
2021/4/25 15:59	K56+400	青龙立交	4588	蓝渝HBG868
2021/4/25 16:01	K56+400	青龙立交	4431	蓝贵A0VA82
2021/4/25 15:59	K56+400	青龙立交	4800	蓝渝F7T015
2021/4/25 16:01	K56+400	青龙立交	4093	蓝渝AG15T3
2021/4/25 15:59	K56+400	青龙立交	5207	NO
2021/4/25 16:01	K56+400	青龙立交	4458	蓝渝F3F913
2021/4/25 16:01	K56+400	青龙立交	3855	蓝渝F739Q2
2021/4/25 16:01	K56+400	青龙立交	4476	蓝渝FDG228
2021/4/25 16:01	K56+400	青龙立交	3928	蓝渝F5G937
2021/4/25 16:01	K56+400	青龙立交	4404	蓝鄂FJM688
2021/4/25 15:59	K56+400	青龙立交	4414	蓝渝AS5D39
2021/4/25 16:01	K56+400	青龙立交	4130	蓝渝FAK033
2021/4/25 15:59	K56+400	青龙立交	4722	NO
2021/4/25 16:01	K56+400	青龙立交	4313	蓝渝FRL001
2021/4/25 16:01	K56+400	青龙立交	4658	蓝渝FCC515
2021/4/25 16:01	K56+400	青龙立交	4860	蓝渝F6D768
2021/4/25 16:01	K56+400	青龙立交	4613	蓝渝BX8000
2021/4/25 16:01	K56+400	青龙立交	4502	蓝渝FRH515
2021/4/25 16:02	K56+400	青龙立交	4299	蓝渝AA706D
2021/4/25 16:00	K56+400	青龙立交	5018	蓝渝FNG588
2021/4/25 16:02	K56+400	青龙立交	4239	蓝渝F73S88
2021/4/25 16:02	K56+400	青龙立交	3362	蓝渝AE8H16
2021/4/25 16:02	K56+400	青龙立交	2377	蓝渝A8KM08
2021/4/25 16:02	K56+400	青龙立交	4035	蓝渝A9N60H
2021/4/25 16:00	K56+400	青龙立交	4872	蓝渝FBG922
2021/4/25 16:00	K56+400	青龙立交	5167	蓝渝F9E196
2021/4/25 16:02	K56+400	青龙立交	5418	蓝渝FCY180
2021/4/25 16:02	K56+400	青龙立交	4903	NO
2021/4/25 16:01	K56+400	青龙立交	4543	蓝渝AY12T6
2021/4/25 16:01	K56+400	青龙立交	4821	绿渝AD59177
2021/4/25 16:03	K56+400	青龙立交	5865	蓝渝F811D7
2021/4/25 16:03	K56+400	青龙立交	4682	蓝渝FE9786
2021/4/25 16:03	K56+400	青龙立交	4254	蓝渝A8L0N9
2021/4/25 16:01	K56+400	青龙立交	4809	蓝渝F980K8
2021/4/25 16:01	K56+400	青龙立交	4183	蓝渝AE331B
2021/4/25 16:01	K56+400	青龙立交	4178	蓝渝D428J2
2021/4/25 16:03	K56+400	青龙立交	3792	蓝渝AT2994
2021/4/25 16:03	K56+400	青龙立交	5496	蓝渝A7YT65
